	Pt101_On_AD681975-5	Pt101_Pre_AD486328-5	Pt103_On_AE134059-6	Pt103_Pre_AE134058-2	Pt105_On_AE373241-6	Pt106_On_AD513626-6	Pt106_Pre_AD502250-5	Pt108_On_AE373243-6	Pt109_On_AE527955-5	Pt109_On_AE527955-6	Pt10_On_E9047632-6	Pt10_Pre_E9047565-6	Pt11_On_AD314068-6	Pt11_Pre_AD153352-6	Pt13_On_AD314067-6	Pt17_On_E9261162-5	Pt17_Pre_E9047563-6	Pt18_On_E9261163-5	Pt18_Pre_E9024732-6	Pt1_On_AD174047-6	Pt1_Pre_AD101148-6	Pt24_Pre_AD436687-5	Pt26_On_AD467915-5	Pt26_Pre_AD467789-6	Pt27_On_AD467934-5	Pt27_Pre_AD453873-5	Pt28_On_AD167375-7	Pt28_Pre_AD297619-6	Pt29_Pre_AD497504-5	Pt2_On_AD174046-6	Pt2_Pre_AD101150-6	Pt30_On_AD505620-6	Pt30_Pre_AD497503-5	Pt31_On_AD467932-6	Pt31_Pre_AD453872-5	Pt32_On_E9414883-5	Pt34_On_AD485757-6	Pt34_Pre_AD466985-6	Pt35_On_AD485758-6	Pt36_On_AD495182-6	Pt36_Pre_AD467095-6	Pt37_On_AD495183-5	Pt37_Pre_AD502452-5	Pt38_On_E9414881-5	Pt38_Pre_E9200719-6	Pt39_Pre_AD485899-5	Pt3_On_E9047638-6	Pt3_Pre_E9024733-3	Pt44_On_AD167376-6	Pt44_Pre_AD467790-6	Pt46_On_AD781834-6	Pt46_Pre_AD467096-6	Pt47_On_AD530367-6	Pt47_Pre_AD506073-6	Pt48_On_E9047631-6	Pt48_Pre_E9047561-7	Pt49_On_AD681976-5	Pt49_Pre_AD667851-6	Pt4_On_E9047643-7	Pt4_Pre_E9021023-6	Pt52_On_AD530365-6	Pt52_Pre_AD506075-6	Pt58_On_AE045812-10	Pt59_Pre_AD823915-5	Pt5_On_E9047635-6	Pt5_Pre_E9021022-6	Pt62_On_AD635728-5	Pt62_Pre_AD608303-5	Pt65_On_AD796996-5	Pt65_Pre_AD793919-6	Pt66_Pre_AD667850-6	Pt67_On_AD530366-6	Pt67_Pre_AD506074-6	Pt68_On_AD635729-6	Pt69_On_AD635730-6	Pt72_Pre_AD793922-5	Pt77_On_AD733629-8	Pt77_Pre_AD733591-7	Pt78_On_AE148748-6	Pt78_Pre_AD467018-5	Pt79_On_AD733628-6	Pt79_Pre_AD733587-5	Pt80_On_AD467874-5	Pt81_On_AD681973-5	Pt82_On_AD125218-6	Pt82_Pre_AD823914-8	Pt84_On_AD495199-6	Pt84_Pre_AD486532-5	Pt85_On_AE070989-10	Pt85_Pre_AD486329-5	Pt87_On_AD495198-6	Pt89_On_AE070987-5	Pt89_Pre_AE070951-5	Pt8_On_AD167380-7	Pt8_Pre_AD153354-6	Pt90_Pre_AD467873-6	Pt92_On_AE148750-5	Pt92_Pre_AE134060-5	Pt93_On_AE070988-5	Pt94_On_AE373242-6	Pt94_Pre_AD732850-6	Pt98_On_AE086717-6	Pt98_Pre_AD733586-8	Pt9_On_E9047644-7	Pt9_Pre_E9021024-6
FABP6	0.140974135164073	0.676591242727397	0.189380468663258	0.247148674714226	0.162149886352675	0.180195371208262	0.144774767631482	3.40719557260255	0.197874408855349	0.184799303806668	0.167439149528916	0.111006507639439	4.2116407920582	2.73079820737912	0.16536313989684	0.166248674863318	0.690517085278464	1.30873550233251	0.166544163455136	3.49835822069075	7.61961650440908	2.04754583980582	0.173535863847081	0.171601940497238	0.711605050573414	0.210556815160969	0.174493646712661	0.195278257887155	1.03607385404194	2.00587429986803	2.22109563425633	0.194773370734637	0.18314889014803	0.168463041776835	0.1868581820144	4.26506577486599	0.226925391734015	0.219947405772555	0.179686313679149	9.99594418496763	0.199578853451005	0.197011362277951	0.168753537073216	0.121820301668485	0.623664870516788	0.199626423896842	0.182896475982144	0.161036705582967	0.845650538270023	0.159834926814529	0.233864739587143	0.200502840838796	3.57414400018304	2.78539107579739	0.25783772096538	0.274402169206958	0.741553467751298	0.179139945008066	0.167168550105741	0.685218824774262	4.6192083743769	3.0629593162058	0.182445705300663	1.04454836922615	1.29386941333801	0.19612428121754	0.189389153095791	3.26692286546682	0.69949388878484	0.14957417573803	0.169020149002714	0.312226184042067	1.50518017298023	0.159171184843706	0.227334186316089	0.204955922754998	0.159238840612981	4.40403624117696	0.198708124568531	0.226452587655938	2.58507586854032	2.71893588869771	2.71005994803194	1.80223596494964	0.191483258307745	0.194694002340608	0.18522177254991	0.195830931341809	0.169567130193427	0.163347426592922	0.175035477527934	3.55655457347415	4.92650288475562	3.96652429688574	3.38484321565016	1.52748637119622	0.184135107154215	0.187921249779321	0.152002091735626	0.228972197046757	0.200638257933905	0.173464458205619	0.181268628799269	2.01044568582903	1.76511901225014
AMER2	3.48524700169677	3.48622402857505	3.48743853596006	3.49050441570991	3.55738819845315	3.48699807871161	3.48540790408249	60.6581088260709	3.80673583462313	3.61259171869028	3.6714906959929	3.66877589731844	3.48707692060227	3.52230763036504	3.48631177533708	3.55974884509696	3.52352192137013	3.48667893846884	3.48636531987614	3.48610633344104	3.48640487376349	3.48845706217023	3.48668618645807	3.48659676521775	3.48672487861621	3.48850124634956	3.48673066357383	3.53252310088076	3.48650507439366	3.48691689254763	3.48678774805268	3.48770282330165	12.4550661055509	3.48645271871728	3.48731637971135	3.52482689224049	3.48937013006115	3.48899449609209	3.48697401850268	3.48624186804348	3.48794193636228	3.53311499523476	3.48646599337497	3.48446311717785	3.48551074117577	3.85650111195856	3.48712635663762	3.48611722356741	3.48887413891923	3.55606757588364	3.48975158130818	3.48798830738699	3.48649039905225	3.69969033406318	3.49113251345181	3.49214697607615	3.57022635875201	3.48694823537229	3.48639370400346	3.4863452489079	3.48663017246895	3.48819681357504	3.56936407345698	3.86804024580571	3.48653705444048	3.48776969591381	3.48743895814348	3.48797271569501	6.09875480576719	9.47114579811199	3.48647818673959	3.49466507100793	3.80088986524825	3.48603410310293	3.98071339029782	3.48821359428914	3.48603710954315	3.48679409871172	3.48789835521369	3.8695076473554	3.58010983056385	5.19892785071647	3.48491356664805	3.48638260501146	4.14298994438633	5.27271294960993	3.6967913833405	3.71253698707814	3.48650323293859	3.48622082118389	3.4867558810922	3.48666800208005	3.48543088047155	3.48642230327504	3.48627563088217	3.565275442724	3.48718552656487	3.57272091743991	3.48571892621064	3.54459934113476	3.48799511416723	6.65566964874053	5.60866596779423	6.78981528441004	6.51787048197694
OR7E5P	-0.417005186671348	-0.415210406790293	-0.183408259463641	-0.407829446810909	0.760909199900795	-0.413818907422955	-0.416706599827197	-0.411919472694975	-0.412305670944141	-0.189142602318947	0.147668814520846	-0.280631508709866	-0.413678645793077	-0.415174126611355	-0.415051334077867	-0.414978698037653	-0.414854895410792	-0.414389427505773	-0.414954433987774	-0.415424312965415	-0.414882934846928	-0.411266089618504	-0.414376421013852	-0.414537048641999	-0.414307027071911	-0.411190162866614	-0.414296657458588	-0.412530924791154	-0.414702119025747	-0.413963621168443	-0.414194411356837	-0.412574609292973	-0.413569464465608	0.150118433075464	-0.413254285348507	-0.168378899968441	-0.409713070990283	-0.41034793140598	-0.41386176473748	-0.415178038445449	-0.412157214758021	-0.412380669201223	-0.414772589271975	-0.418477255463192	-0.416516393191344	-0.412153064901887	-0.413590834950075	-0.415404494494081	-0.410552537899915	0.67930194626968	-0.409074071813696	-0.412076546622904	0.152084524493807	0.561531135057078	-0.405300596251256	-0.400810636197286	-0.413509139574535	-0.413907718892082	-0.414903118692694	0.548053207154655	0.298696163049802	0.457725496234284	-0.413628974720691	-0.414535571831554	-0.414644503398891	-0.412457635184756	-0.41303800742748	-0.41210366029897	-0.414623081181815	-0.416326453120716	0.151448333497836	-0.391083229533442	-0.396570954296489	-0.415555896943203	-0.409675639635539	-0.41168590354363	-0.415550415340665	-0.414183045271612	-0.412233111338697	-0.409756330351947	-0.416580382599472	0.578038794370193	-0.417627793462018	-0.414923180151419	0.51331522720805	0.471771140521433	-0.413393593287211	-0.412483060211497	-0.414705437989601	-0.415216227865191	-0.414251471848537	-0.414409057185199	-0.416664060488221	0.287642308908093	0.279604959770444	-0.414199875727148	0.960168811856945	0.663973278364996	-0.416132826082134	-0.409525389030606	-0.412064712927793	-0.414382362000005	-0.413728419643275	-0.416697018982218	-0.415424387784945
FOLH1B	-0.785973320968777	-0.715097356157878	0.906422326754628	-0.460040452939672	-0.718947076886621	1.22003038567544	-0.773534132401008	3.27455834618848	-0.616639657255494	-0.652706433598009	-0.70301346456785	-0.891538715872785	-0.661026819832783	1.38852534754483	-0.709231644167596	-0.706573669688955	-0.702072411631562	1.679109075528	4.38120942610841	-0.723083896211029	-0.703088694964045	-0.58521818142709	0.285195682695817	-0.690679948159914	-0.68257822239682	-0.582990454540912	1.68690693419556	-0.623685462025146	-0.696567418170615	-0.670697652664414	-0.67865421138944	0.390791555336321	-0.657365536364326	0.78327504295404	-0.646928708783473	0.512121059431671	-0.535739384105182	-0.558711581476448	-0.66722184389005	-0.713898767294643	-0.612043834901315	-0.618975766028518	1.42248623584325	-0.85178330209197	-0.765753816533441	-0.61191590380924	-0.65808029050948	-0.722339095639818	-0.56462086720006	2.31734540282488	2.96718137777984	2.504502974174	-0.697516763097413	-0.719209047750428	6.36733517100418	8.23377248932618	-0.655352829661826	0.847129805178257	-0.703821404363439	-0.707013505347693	5.21484602087678	8.30770951821096	0.33030364299278	3.51256091860157	1.15648611641406	-0.62138330132637	7.39027378815525	-0.610395096471399	0.796010969867804	-0.758092219439288	-0.698308271881603	-0.238814353047623	-0.309271146680459	-0.72805447223734	-0.534168103177588	-0.59769701245362	0.726248509805456	2.74326822181235	4.80333329979264	3.4598072911152	-0.768359058815866	-0.718121463970194	0.552511722404659	-0.704550627960695	8.39556336761089	4.84869084626536	2.26409037988186	2.02460135353257	0.264695284292108	0.751874175066288	3.94270203013334	1.45248808172304	0.985808831423147	-0.701947684850899	1.80420299656439	-0.678843977854034	-0.654578476319185	-0.64396026392396	-0.750389646807756	8.38057917809776	-0.60919908085775	-0.685218700527054	-0.662703919218762	-0.77313959930313	-0.723086709907248
ARMC3	2.27449756680433	0.899041460418541	0.92581374666261	2.71418698058544	7.34990439355986	1.89919260312676	2.29770341638897	0.939217275596145	1.41712410766228	1.37992709669018	2.72359000827556	2.66795510104593	3.69513552113364	3.12237875486843	0.901038831816724	0.901948897132095	0.903497195655849	1.34706981297885	0.90225262924507	3.57918665372775	4.16920602752357	2.22253271371813	4.72956631024752	2.19999468640736	4.04382042777737	5.8768300887004	3.19446875736316	3.65394848375561	1.85264554345765	1.36177422159986	1.35383059672302	0.931403013414235	1.3752006357926	1.62427070230821	0.923202916390425	1.47263600273847	0.964924511398475	2.82768716708304	0.915790782564645	3.78975143439594	2.17652714907034	0.933725311811464	1.62538981083942	2.56718357148407	2.50859891393599	0.936440976991514	2.09886577898054	2.39404787906067	0.95525081812363	1.59078182814176	0.972204003787045	0.937351614643589	0.905073335398338	0.89765035092649	0.997473747404807	1.01504464866894	2.26240750524668	1.89459425798712	3.70626755572218	2.42316606650952	6.30542922578672	6.32359377056451	2.09673261057155	1.34197367316665	0.9061202510318	0.932804616115794	0.925822739589686	0.937029071195535	0.906386760241715	1.55029002420355	3.32334469451584	1.05550736841605	2.75354811478828	1.30565500070208	0.965352905521751	0.941982480778223	0.894752042845951	0.911838067905593	2.47726776629595	0.964429107293278	4.33181237901111	3.22428996872631	4.99687786513635	2.17571744390398	4.00476788205548	3.32611620199485	2.4074761840735	0.932500207274056	1.62852127579943	0.898968255722438	0.910993247317204	2.05227002433117	3.49550288769684	2.72579648810129	2.78782659794355	7.78099352627075	3.8735471938004	2.93175702996246	1.55993987304308	0.967070000621673	0.937492341827684	3.50151610075	3.88970592144353	0.880078064025995	0.896345183479004
MS4A15	-0.356037883203288	0.296357615618965	-0.337754111087282	-0.314993327077564	-0.348132674944669	0.0780612022899749	-0.354630002375126	-0.332750150719605	0.117764491726369	0.563503853924703	0.049062438605323	-0.366966318821087	-0.340644541668495	-0.347486787867784	-0.34692027947277	-0.346585571374234	-0.346015771831329	-0.343881134306001	-0.346473828524796	0.288023249512087	-0.346144747374606	-0.329858816068966	0.0629609090921389	-0.344556819461618	-0.343504498965451	-0.329524221835127	0.52733648525339	-0.335475689948233	10.5327038339557	-0.341938882267955	-0.342990361202927	-0.335671154150498	1.46006142310551	-0.345747496614253	-0.33872524422289	0.149000491396941	-0.323071462547765	-0.325831841320253	-0.341475750115649	-0.347504849316039	-0.333807591895532	-0.334804136831637	0.0520649667050255	-0.363058557482798	-0.353735928724578	-0.333789109060496	0.943568450529245	0.75262574441871	-0.326725635254675	0.28497276491777	-0.320312524862225	-0.333448466936556	-0.345435263904968	-0.348165127687331	-0.308015604547499	-0.296499163024853	-0.339876739043782	-0.341684629643479	-0.346237616189207	-0.346641048007184	0.673100681026478	0.919011627856603	-0.340419388993886	-0.344550053881794	-0.345049417898624	-0.335147982395392	-0.337750764001016	-0.333569136469978	-0.344951161997975	1.22863977237173	1.38741242024991	-0.264366100831181	-0.28561006355995	-0.349253580553006	-0.32290931521134	-0.331714083408876	-0.349228153278482	-0.342938509035646	1.33583088115077	1.37807904620674	0.0004478136205156	0.0375684128273655	1.34885311043996	-0.346329944582372	0.103473048127814	-0.335701874091946	-0.339354241288053	-0.335261636338395	0.509739739560197	0.638332909181518	-0.343250778922356	1.51499514938821	1.47074780196555	1.37260443267062	1.382291688226	-0.34301529222839	-0.339771469593142	-0.33831618092699	-0.35193947009057	-0.322259122644055	-0.33339581286315	0.523677225844159	1.2146346652996	1.2453174959875	1.1408204187513
FCER2	9.71366804630844	9.96475581231403	0.780772466337186	4.23370408809788	4.27534898769238	3.69472605084997	3.48866696919125	3.85502470951378	3.3054414776677	3.07751737008449	3.75165642520629	3.60067943585068	3.62068045901587	4.96311648295977	4.1583557383061	2.61447828034802	1.4023809976186	9.94274903202413	9.03411000325037	2.90107557536864	4.85665268823144	6.3914584643621	0.712063441355687	3.62910807406393	4.00694335019895	4.39308150430914	4.00791893112167	3.28760825417231	2.17962398741597	4.82551289294304	4.92526463435331	6.02174576075447	1.4901326684098	4.49601898236536	3.74426498080138	5.28280010961749	0.931303663243071	3.57653105699671	0.739154304112267	6.38349944627862	7.54287833353075	4.67901847438397	0.690605268184386	0.45745143186224	0.589027392671749	2.37300607876852	3.8711889624959	1.36261350041111	6.22178803079499	4.46228880935189	2.57422180578386	4.66307590749949	3.22184495271475	2.91081282311541	5.05300420776612	4.9692664249257	4.99051170538474	6.81140573851633	6.10115338537082	5.12807586447179	3.45576090131721	2.66330130513605	3.93883825612705	4.30707956249686	5.04313670552071	5.4806183412012	2.9546133271824	3.44474185951154	3.62103750701349	4.48104080457302	0.691810933025483	3.48905299244758	5.80550826823449	3.88423686793223	4.32402657661221	0.845124527737914	9.89875571722024	8.60052939143012	6.0657963793507	0.929499888416974	0.585052785938123	0.661632621198411	3.30438314045821	0.68230366444546	5.35731904497019	4.02963388483361	4.36575338343269	3.52622733355171	3.52729066568462	1.81737535974141	4.79777994780356	2.20340507968972	2.00744804538408	0.68626807443859	3.48804600400049	1.89632628131794	5.59866137591709	3.97988162441876	2.05650995880527	0.939088181850662	5.47204541017958	3.25336681507346	1.47964926500276	4.29223119159909	2.9010685034536
OPN5	-0.346139899353639	-0.336066881163234	-0.324059969593057	-0.242242223104908	-0.33664272027773	0.474308678125934	-0.344451184731325	-0.317877803815581	-0.320000619406901	-0.32624017645449	1.05730529983141	-0.359207460622108	0.480225181186632	-0.335865157851118	0.942313192171041	-0.33477981368524	-0.33409335931396	-0.331520062102546	-0.334645208337979	0.922610767161669	-0.334248756143319	-0.31113611590843	1.41312190472362	1.30009491422516	0.143002797342365	1.30522738119467	-0.33100861847713	-0.321243721520289	-0.333247427607863	-0.329176458164393	-0.330445479407743	-0.321485230353367	-0.32701583123205	0.127173587150494	0.176215511240231	0.224084700679629	-0.278553524524457	-0.291555224868688	-0.328617312366585	0.4149540986055	-0.319183342549258	-0.320414101080585	-0.333637464479028	-0.0009157423891654	-0.343378157458262	-0.319160519562612	-0.327132761726455	-0.33714729555461	-0.295836414886376	-0.337691372432422	-0.265873804975826	-0.318739911563562	0.12938664100941	0.109930427075887	-0.223785735935579	0.782568938094542	-0.326685890672976	-0.328869510247151	-0.334360643741704	-0.334846638149551	0.446038688651091	-0.316757751485998	-0.327341507899107	-0.332326718974504	-0.332928742570862	1.35730552659876	-0.324055830556229	-0.318888903153777	-0.332810298292088	-0.342308735139915	0.656093930302504	1.29278976118753	-0.169921126358874	-0.337991572865076	-0.277799811697894	-0.316599051238798	-0.337960982737433	-0.330382913932322	-0.319600968669773	-0.279426333049519	0.0672254575526377	-0.336519510712871	0.297426066609708	-0.334471875380256	-0.32305709721119	-0.321523188406185	-0.326039386509238	-0.320979263640449	1.3253045522648	0.632813242895178	-0.330759679930055	-0.331628341586638	-0.34421102093218	0.429563695780225	-0.335546659859583	1.09032648067025	-0.326555745768743	-0.324755112761899	30.6497520839896	-0.274788347046177	0.212473612027377	-0.331481093172068	-0.327886157267873	0.0631734900799743	-0.337258154106948
ADGRF4	-0.994474701313756	-0.904996435700287	5.71211328498629	4.8919043168263	-0.909802776912907	-0.843920303041295	-0.978614657176297	0.959688014016714	-0.784000328096024	-0.827906341384541	-0.889948224592358	0.685734862067525	6.80060097423273	6.99728588591648	-0.897684554454052	-0.894375772615375	-0.888778745199832	-0.868199395614748	0.738907968567672	-0.914974218248855	-0.890041731070011	-0.74611946424214	-0.867634569175562	-0.874648390345789	-0.864630171667545	-0.743439413754199	-0.864182537170125	-0.792541261254627	1.14655383542363	-0.849984434167569	0.220338862029211	1.61017460995623	-0.833612322257988	-0.886158952600765	-0.820841411302247	0.437465974292798	-0.68978541693326	-0.712363482708739	-0.845709694397442	-0.903501222458278	2.39493184421756	6.53144480535832	6.88254505726021	-1.07957697621502	-0.968729410908126	0.944065432168466	0.260082161024284	0.135710877936388	-0.719821147528184	1.07793842697077	-0.667870857720189	-0.775438441440242	5.64654496004479	4.65617903689408	-0.589646746326788	-0.52606848095787	-0.831146392600996	0.819772871228188	-0.890952557587699	-0.894923109160046	2.73806613376533	1.91273121475451	-0.836055140966134	-0.874583522654439	0.189673472010666	2.6194631611345	-0.812235965969855	0.947386297600896	-0.878439705118803	0.623550521058005	-0.884104391302898	-0.388610709066922	-0.466117660313516	0.689761831433091	-0.688479851982981	-0.761123319580823	-0.920936571511992	0.799037179446269	3.92580195436935	-0.691297731948751	3.87204968747879	-0.908771504695716	-1.02898400381021	2.15934554697019	-0.805180797371847	-0.79447510195075	-0.826451874114831	-0.79071594533962	-0.882092081717822	0.149347794711745	-0.862235938691279	5.29718220249749	6.95783387677897	-0.888623768991253	1.11146616276009	5.54680402822224	-0.830198066099123	-0.817216349885483	-0.949285452067085	-0.683267106082385	-0.774999619781303	1.70023106620319	-0.84016004134172	4.18329703213526	4.7489626580911
LINC03040	3.00852547915206	3.67102251361352	2.02243996135398	4.56056397648802	1.0914437240583	6.26882812774634	4.57970146036574	5.19742821220461	1.15863604274618	1.13428856804588	2.53262680986288	2.5230584364808	3.84819419264447	3.67417292556393	2.66250873903064	1.09926416748175	1.60038424115911	3.14234232881633	1.92173891364404	4.60785618163445	6.21619118794238	4.1235732129883	1.95310367795662	1.61441857390074	4.64478431196546	3.74892726140562	4.01898112906166	3.44403675600512	4.20108757869742	3.26003481054061	2.72287658358617	1.15288544788424	1.13119605055529	1.10347643399595	1.13814027945452	5.83658816917869	1.21184345913928	1.78332495224541	1.12469339787416	6.72760796181335	2.32658065110377	4.45702992979928	1.1040283737167	4.09434875121485	4.2886665066234	1.16187861175375	4.42101065511546	2.8713254057253	1.19503544765494	2.1321411196283	3.66761224106526	2.7120509837489	2.68559734516365	2.87781277812214	1.26729296803284	2.36372741151779	2.7691153282635	2.22887699987789	1.92456038587073	2.16407055658476	3.62603189863385	1.17110729236841	2.76115191124687	3.43764124061919	3.55449268468162	3.08199876048729	3.55260408828601	4.78077088923743	5.03202357362172	5.95129293933147	4.37813800162296	2.80768505079317	1.32491195175449	1.08574084150507	3.13490726310775	1.17171449240684	2.32291210669536	1.96339892094317	1.16017962541962	4.85083417808723	4.28206973271269	2.76914590789743	4.45793893573457	1.10055075613801	2.28840610994181	2.50976290429238	2.00446255779716	2.05003288342949	1.9353612666008	1.58418207478009	1.11592762078896	2.83400780161204	1.51638127029464	2.67685889733017	4.13073117509506	4.90015667929434	1.99973995132332	2.79180190715606	6.13395163651546	1.21554986958518	2.53953758486847	1.9527858480692	2.44099024963454	5.65890246109721	5.61640138712455
FCN2	5.94904105458623	5.89904843016449	5.89939187737201	5.90026249213592	5.89903233515656	5.92459392236961	5.89881809583011	5.89957324802658	5.91851723018326	5.89932926709729	5.89909984380516	5.8984327922418	5.89928953229374	5.89905407820169	5.89907321664561	5.89908455393597	5.89910390536533	5.89917697783956	5.92207233862464	5.89901519058351	5.89909951947578	5.93041991276576	5.9152934251111	5.89915374904235	5.89918996585374	5.89969306514201	5.90730369346588	5.90881776321257	5.92262900214922	5.89924426382921	5.90739029363476	5.9274060310999	5.89930692633929	5.90688217381492	6.08490104331987	5.91037710964582	5.99096541598335	5.92165779871565	5.89926042190457	5.91407164769594	6.17819120581473	5.89949814881261	5.8991167900132	5.89855190489683	5.89884709936912	5.90914694903406	5.90790417852867	5.89901826586488	5.8997988962718	5.89900313045796	6.01856430957164	5.957544953556	5.89912368688653	5.89903124483234	65.2892367462853	36.5001997425037	6.00320700024745	6.15067364849738	5.89909636346427	5.89908267328885	8.88670299379341	15.1192374193881	5.8992974420804	5.89915398117485	5.89913687228339	5.8994856661251	10.5006837396202	5.899543193847	5.89914023471212	5.89887614253318	5.93812299746859	5.90145235884274	5.90102872275897	5.89899479498304	5.89994610711196	5.89961147876286	5.92802228080108	5.96473266439917	6.09062089623004	5.91127879970245	5.89883733302051	5.90646762514058	5.93391868400935	5.89909322751613	14.7664941531619	6.19732977279498	5.89933500407324	5.91823717399022	5.89912731378421	5.89904752422898	6.50994002003078	5.91524340136652	5.89882457544628	5.89910444431473	5.89906300614011	5.89920687871341	5.92534151007618	5.91716963579547	5.89890583233708	17.3361291027556	5.90922418735266	6.05218724040433	6.07788711107619	5.93774731886982	5.90635711679904
FAM83B	-0.248282540225722	2.54353326824628	7.86815907746274	6.72456793380776	-0.138685579498845	2.50591411747361	0.647569972145963	0.0442210500933182	0.0253777946756824	-0.032077774726559	2.85443873051463	0.390909819807148	10.6652083593836	8.86530626268723	-0.122952126661219	-0.118653907448627	-0.111380856065086	2.454286338095	1.32156312840286	-0.145395827362439	-0.113022298955573	2.51737617981489	1.7427143251709	-0.0930058732432149	-0.0799663725644684	2.8934784411706	2.03580204253206	0.0141827883568082	1.34287405356852	1.77776914545489	2.2769970670017	0.011993748801892	5.80774024860521	-0.10797555369258	-0.02284796957737	1.26907672484551	0.144297143683615	0.116723013434677	-0.0553117779996417	2.1858935213413	2.44845568083516	11.2228320565988	8.72908091430501	-0.357965626546758	-0.215015593030144	0.0328757714266703	7.50573439330908	3.52940412653881	2.57029002590421	-0.150156796275615	0.17115791148095	1.54544419784826	7.13417826505471	5.66078617016354	4.49657897771182	4.41586040587605	3.21179453505434	-0.057821595762265	0.796402592562804	1.68873169758053	5.23487922787679	4.55552699291659	-0.0427165823057463	-0.0929214750473126	-0.0991708045174415	4.71075658749151	3.6895592796958	2.21682017934235	2.43257444421811	-0.202458258340566	1.33880820171408	8.66600381474711	8.64930374831835	-0.153467330078461	0.14589469036331	0.055409930422528	1.26970307243469	2.47318453814684	6.10465076448125	0.14244703233686	4.74929443534248	-0.137347161360633	-0.292807051225648	2.21009304646055	3.90839283614161	2.17935999801106	0.907258486302303	0.0165745491211742	-0.102687986707946	-0.13279655381445	2.03978555564101	7.50540802803057	10.621858082344	0.800383611469177	3.24867123607436	8.13396608969418	1.81720435801135	-0.018109873265745	-0.189859516936178	2.64326650273327	0.0371854690757107	2.26005456295611	3.08287000157658	4.01196254337675	4.71196110686055
ADGRF2P	-0.197149356394278	-0.190961111510848	1.12692196674379	1.67716314599592	-0.191314351201906	-0.186253143200708	-0.196110569188531	-0.179947678705995	0.170877798100851	-0.184949205781015	-0.189839179503684	-0.205205836427617	1.43101160398614	2.06286879226922	-0.19041900694335	-0.190171808667889	-0.18975096536172	-0.188174161580967	-0.190089279315087	-0.191691693772084	-0.189846226315569	-0.177809886394769	-0.188130224555144	0.328731223677812	-0.187895918749972	-0.177562476201236	0.335696288431912	-0.181962590424251	-0.189232475578298	-0.186739208225843	0.489739139040751	-0.182107079082857	-0.185417223432183	-0.189552814321919	-0.184364448107747	0.154146154878084	-0.172790519779095	-0.174831996393048	-0.186397007472693	0.666594850526526	-0.180729450922065	-0.181466160084127	2.60808791477753	-0.202326525788106	-0.195450793467547	1.01522803338036	0.144706280677666	-0.19162392721409	-0.175492980567621	0.654174252076105	-0.169627418987892	-0.180463952841913	1.37655688456797	0.305496984334521	-0.155381095210494	-0.146002070277829	-0.185215427510066	-0.186551346730074	-0.189914818215741	-0.190212781430925	-0.188470155866744	-0.179276747097788	0.143913973461592	-0.18866830909688	0.325594076877834	-0.181720342585097	-0.183644231196325	-0.180553163405191	0.765932869328694	1.14107143581565	-0.189396892141625	-0.125760057960142	-0.137166029322038	-0.192142031900894	-0.172670597302853	-0.179181666360772	0.558630407927731	-0.187477771279896	-0.180979465987942	-0.17292917514878	1.08860992200684	-0.191238764856439	-0.199327599813963	-0.189983010357685	-0.183047187716228	-0.182129787344236	-0.184829299399959	-0.181804358349717	-0.189243729531841	-0.190980968516407	-0.187708475555173	0.945001048436697	2.30226527455808	-0.189739264323572	-0.19064204416154	1.03068815978211	-0.185137634143903	-0.184062124423903	-0.194124894386457	-0.172189717796237	-0.180425025685595	-0.188150292878591	-0.185949626580439	-0.196077299515747	-0.191691949637456
ITPRID1	3.90575318089165	3.90658915257102	4.17564658784117	3.91025684697263	3.96189109885073	6.80371280684978	6.6403103643994	3.90817733233153	3.90798713822052	3.90743952090916	3.90674492032296	3.90472087426059	3.90731927646247	5.08378341283184	3.90666425304329	3.90669860079085	3.9067572239313	3.93699926493256	3.90671008237698	3.90648842562581	3.9067439378273	3.90850147816824	3.93703868275635	3.90690819432649	3.90701786727279	3.90853934021333	73.469596957795	8.29624320890056	3.90682970606455	3.90718225740551	3.90707169018905	3.9078553015242	3.90737191678515	4.08068989872559	3.94046655492326	3.93998037912027	3.90928408507222	3.90896207506234	3.90723116835473	3.90660442067715	3.90806012720091	3.90795032303424	3.99393122365835	3.90508279026043	3.90597879977388	3.90806216968481	5.28642373334023	3.90649774544278	3.90885891359664	8.2315068547008	3.90961114971447	3.94412274007262	4.2858557206472	3.96185242305388	3.9107957628865	3.91166657666302	3.97196557338715	3.90720909278158	4.88300285107341	4.93239687992574	3.96653132289053	3.90827848607145	3.90734321473962	3.9069088973404	3.90685708085701	3.90791258230256	3.90762930417084	3.97998927543723	3.90686726475205	3.90606688432798	6.84599337038426	4.64748932314723	4.81104623401435	3.90642661199776	3.90930316179175	3.90829286354465	3.90642918481499	3.90707712713074	3.90802279333032	3.90926205080801	4.00399221648029	3.90655080658076	3.94933808211948	4.13602829369272	4.1115506380178	3.90785194342425	3.97261925951937	3.90790012396443	3.90682812980097	3.90658640750565	3.90704440845413	3.9369397882301	4.24616111335071	3.90675885654214	3.9066333173837	12.9976653886831	3.90741227378555	3.90756832328951	3.90615691698066	3.9093798388549	3.90810568327136	3.90698190928542	3.90729530532936	4.02700571975833	3.93388545196528
