,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100073347,1.0945834475566645,1.0390115300673757,1.2341832056608477,0.8418616663245172,0.3998653895914517,0.6973595952133044
10008,721.2543094519929,-0.4652639887374138,0.26192157260359905,-1.776348485206906,0.07567549632501322,0.2668461857357734
10009,2947.7843455625366,0.0526039531689366,0.11109024897779468,0.4735244870992355,0.635839035124663,0.8762172069400843
100093630,1948.3845487120134,0.36528399940858286,0.232579427613788,1.570577428779121,0.11628083620765212,0.3453651549318867
100093631,107.30413552608063,-0.04064545869487125,0.2134126295929886,-0.19045479535296728,0.848952762870063,0.9890531487279954
100093698,0.36163016953870253,0.5968846735768255,3.5476109140504426,0.16824975681883317,0.8663867985419894,0.9942486000024033
1001,3073.695307775572,1.2666202845449641,0.5114654000386671,2.4764535087792967,0.013269490570941319,0.09040070045069466
10010,2244.8019794159873,-0.1767163087979382,0.12129937366110888,-1.4568608514966894,0.14515479442161475,0.3936919405890183
100101266,5.864244038086757,0.5923584331447916,0.4870286102271409,1.2162702985118818,0.2238819720295656,0.5041566130815325
100101267,1586.8406008390907,0.08731043794677154,0.12785981850630487,0.6828606435294305,0.4946949050491979,0.7776896613179006
100101467,597.3921785947875,0.2960723873224642,0.13716842892360104,2.1584586894070807,0.030892186935429444,0.15423808752161663
100101490,157.88204320452712,0.27623333468574285,0.19043666072098311,1.4505260365306663,0.1469118840135058,0.39651528237035416
100101938,9.101586103542674,1.4474453289641602,0.9588152555868803,1.5096185845292949,0.13114077642947414,0.36935769333883606
10011,1137.771063016253,0.056403842518449786,0.13497793282432483,0.4178745468850821,0.6760388431424441,0.901720711181954
100113378,3.3809964194381235,0.8674117936302447,0.49945452054639283,1.7367182755325035,0.08243691031835179,0.280383025096096
100113379,0.7183363231560645,0.8994591933338789,1.1752243729842495,0.7653510376489899,0.4440625402176792,0.7376507268237575
100113381,14.489550270520615,0.34902035436219664,0.27941025891401133,1.249132210530637,0.21161672119367603,0.48848077704883136
100113382,0.06025993980964882,0.14577980937817872,3.5765398600186495,0.04076001249358886,0.9674872182558087,0.999690891022857
100113384,1.5323449226782824,0.010484321964056348,0.8594866290498439,0.012198353772701141,0.9902673632272729,0.999690891022857
100113386,31.45334953713602,-0.35425263927679357,0.29017703210574725,-1.2208155714670612,0.22215585670851123,0.5019697933462668
100113389,1.1625372993187704,-0.1923202243811705,0.7557507467761584,-0.2544757318488403,0.7991280502987108,0.9692819308880529
100113391,0.0749445983435247,-0.4615842605695537,3.5571690713214,-0.12976168726163095,0.8967549756995613,0.999690891022857
100113392,0.48477653396676423,0.04566266928864197,1.0928472636501252,0.041783212354970824,0.9666715179252102,0.999690891022857
100113393,7.288996177985288,0.9503494933063867,0.4285864494015143,2.2174044341193513,0.026595466985945,0.1410527784494037
100113402,0.33856880705999504,0.7439176476283874,2.175090793932407,0.3420168250923623,0.7323382303884277,0.9349763715004816
100113403,0.4546975821485416,0.8725131855975462,2.0516510268502013,0.4252736816246342,0.6706371768912034,0.8978070104452838
100113404,0.015964912310885787,-0.030157562178169606,3.578728491452479,-0.008426893029241713,0.9932763917332595,0.999690891022857
100113407,1083.2751690556365,-0.05858506005997276,0.21852830119623534,-0.2680891204446979,0.7886307200412276,0.9645050353582442
100124412,0.5545817611624866,-0.34117669346412116,1.574486366169297,-0.21669078932337743,0.8284493265260214,0.9822693461073614
100124516,32.905561972805316,0.0695774733963327,0.26751364764298363,0.2600894347236777,0.7947947874275412,0.9672572642422761
100124533,10.862501470429006,0.5428470328843803,0.33513266021344956,1.6197974633049352,0.1052757913895391,0.32564919381222235
100124534,1.3831530159733203,-0.4195285518368406,0.6797522248590663,-0.6171786372951142,0.5371169047245974,0.8108557839165962
100124535,0.025868144945389724,0.005029912133100447,3.5782696985953453,0.001405682789945919,0.9988784277738766,0.999690891022857
100124536,1.2710229074946888,0.40326494358941434,0.8505103854540107,0.47414464360026315,0.6353967649702401,0.8760899823631509
100124537,0.3291469369502809,0.4643791553240766,2.349724964521866,0.1976312812502168,0.8433335585951727,0.987843857402469
100124539,0.04870435173049897,0.11059233506690867,3.5769570083670863,0.030917993928418805,0.9753349397031705,0.999690891022857
100124700,64.76394056335036,-0.06296917800369824,0.6253477319221177,-0.1006946612089745,0.9197928495718904,0.999690891022857
100125288,24.297734214994705,0.15038088040104908,0.2334247773814002,0.6442370089758593,0.5194217555582961,0.7975685815060024
100125556,60.81669165336643,0.3720188760952102,0.19284994928953128,1.9290587187901584,0.053723573046098684,0.217407216485473
100126270,4.0038886546349515,-0.23323208024323602,0.5205659413328027,-0.4480356122532584,0.6541274953874152,0.8885834093767861
100126296,0.545398211369345,0.49634252264038864,1.240483308670075,0.40012027503418696,0.6890679315030717,0.9081509400136882
100126299,0.9457108072707234,2.2284002136123764,1.2715955471448162,1.7524441781948092,0.07969746056609224,0.27492724363246124
100126302,0.8982582840967146,1.1070277117862268,1.0596826734972538,1.044678505625388,0.296171582307275,0.5918621496834365
100126308,0.3968726909995002,1.4584109830948777,2.436564548813342,0.5985521638674233,0.549471563634002,0.82033678404893
100126309,0.05581332391873981,0.14577980937817872,3.5765398600186495,0.04076001249358886,0.9674872182558087,0.999690891022857
100126313,0.6097693501838058,0.009501583627033022,0.943061566713275,0.01007525273259476,0.9919612474019633,0.999690891022857
100126316,0.027665536247646432,0.005029912133098539,3.5782696985953453,0.0014056827899453857,0.9988784277738769,0.999690891022857
100126317,0.10151602985933048,0.286529706623257,3.5749671563463794,0.08014890601571027,0.9361188264506503,0.999690891022857
100126318,0.01600337811871868,-0.19079544824292022,3.573360758950514,-0.053393838773490174,0.9574181141586652,0.999690891022857
100126320,0.08728850296010512,-0.3009463745048031,3.5612526914134732,-0.0845057626015739,0.9326543213387306,0.999690891022857
100126326,0.10498547042785211,0.35690465524579706,3.5742352736442347,0.09985482989257802,0.9204595775700107,0.999690891022857
100126327,0.0,0.0,0.0,0.0,,
100126328,2.606027072430053,0.5247759255695328,0.5409269865951968,0.9701418834225208,0.3319757744490939,0.6311244165234791
100126329,0.2103854716337203,0.5500701782041705,2.141564296702749,0.25685438398981714,0.797291185662619,0.9685868597726607
100126331,0.3159049886985742,-0.7926221104157196,1.8105144948123069,-0.4377883262944489,0.6615397340703191,0.8923966417505437
100126333,0.2031754225357381,0.19222251132277077,2.3364771163499016,0.08227023067234882,0.9344318266326389,0.999690891022857
100126336,0.04573739566094036,0.11059233506690677,3.5769570083670863,0.030917993928418274,0.975334939703171,0.999690891022857
100126346,0.0,,,,,
100126348,0.28091101837970434,-0.022232995852303455,1.57805463577748,-0.014088863178903592,0.9887590854710705,0.999690891022857
100126350,0.25166175664658125,0.2813379841655942,1.3092412583720614,0.21488628040596267,0.8298559816856109,0.9825133325827893
100126351,0.07415827948120743,-0.6222221466343043,3.5534675403339904,-0.1751028086148837,0.8609988514123201,0.9933949510484125
100126355,0.057335571828129865,0.11059233506690867,3.5769570083670863,0.030917993928418805,0.9753349397031705,0.999690891022857
100126356,0.24423563894001457,0.1736952601725632,1.9412405796228691,0.08947642141619949,0.9287032913948032,0.999690891022857
100126780,0.3162447373202827,0.8578697073045523,1.7305268477625122,0.49572747652758836,0.6200866986994207,0.8658227337532953
100126784,156.89197327044693,-0.13505303316576553,0.3644833135108746,-0.3705328286907601,0.7109855206831088,0.9219308919604977
100126791,3.0435538104923037,-1.3816997682896581,0.7840322148385077,-1.762299739908335,0.07801866781460147,0.2719029799890982
100126793,27.417650731960844,-0.021329731669163566,0.2501466639928737,-0.08526890316542944,0.9320476131493006,0.999690891022857
100127206,0.0437438067770599,0.07540486075564054,3.577384204190788,0.02107821146727998,0.9831832657640805,0.999690891022857
100127888,255.48434965493553,0.7263145451104288,0.4661504338387834,1.5581119149223452,0.11920672071589847,0.3502507893891907
100127889,8.8250083849894,0.08897044304518183,0.38106684423535847,0.23347726098739513,0.8153908247870405,0.9767854165362677
100127983,82.53055622541439,0.9998391380675373,0.28399947655638885,3.5205668341047684,0.00043062545494523564,0.00892188267177463
100128023,0.4287151418052486,-0.12846161307420295,1.2885828652865323,-0.09969216302254487,0.9205887225486029,0.999690891022857
100128025,13.294535228352558,0.9040456117772147,0.3637671662273127,2.4852314769175456,0.012946721957480067,0.08910627654265647
100128054,36.59949480348447,3.4884246561945393,0.7302023507107144,4.777339668653785,1.7762957974187144e-06,0.0001625677657902053
100128071,8.405665744158204,0.6519725270633978,0.329853662264954,1.9765508213145222,0.04809242575451494,0.2034672484452716
100128076,3.0562153287892855,1.0420652187699926,0.7481104977852291,1.3929295496521066,0.16364109567243412,0.42071524488390305
100128081,3.6617364800688916,-0.5601665172001076,0.5767991008768665,-0.9711639916714961,0.33146662185366826,0.6306436509591139
100128098,11.435089532770785,-0.38400746616822384,0.6081815404500835,-0.6314026990757395,0.5277772516665129,0.8040590521168736
100128124,4.067884563472983,0.46251686954959104,0.7506458192526978,0.616158589959307,0.5377898559434101,0.8114756798789817
100128126,2.7404521794354753,0.0656317287561221,0.5560846995631289,0.11802469804992599,0.906048088437162,0.999690891022857
100128164,3.3436573309912196,-0.24275079669406005,0.6447427312507789,-0.3765080006766913,0.7065392686619392,0.9190395690085694
100128176,0.3082022586190344,0.11603302041481064,1.4855913919160253,0.07810560901619006,0.9377440454776205,0.999690891022857
100128191,102.18767132513105,0.06266424505227343,0.1766256852615798,0.35478557356744966,0.7227502368666694,0.9283599563826291
100128239,18.795814503878724,0.8746510459812886,0.47903312822408645,1.825867553719868,0.06787021462650608,0.24982375162836243
100128252,354.40714017839326,0.24273726493255177,0.38728020994327267,0.6267742546620365,0.5308072218650883,0.8064424715233898
100128264,0.13760018557341372,0.46246707817960725,3.573200887218787,0.12942655416711543,0.8970201371996562,0.999690891022857
100128285,39.098080119966625,2.018366848891417,0.4143001719666848,4.8717499664801505,1.1061409957791276e-06,0.00011790405915676423
100128288,64.91816845015789,-0.009244266121573011,0.2222369895711376,-0.041596433336377345,0.9668204165679739,0.999690891022857
100128292,14.660417972223916,0.03877695473086842,0.2974240364103421,0.13037599515786835,0.8962689575624814,0.999690891022857
100128327,6.208154580656399,0.1671465539923581,0.49593497210795584,0.33703320675673865,0.7360918676796167,0.9373289648345973
100128338,101.71937829641682,0.4427173232903225,0.36782636484140574,1.203604106739894,0.22874263144146278,0.5106124462380117
100128361,54.29202620234635,-0.1994942257122822,0.1575087309034051,-1.2665597936575685,0.20531273652632576,0.4806327543161466
100128378,1.737440870325309,1.6770549547930562,0.9831651500575527,1.7057713596692117,0.08805065751322698,0.2918943215990048
100128385,23.021820364192354,0.41824292959600734,0.4467170413098834,0.9362591773298305,0.3491397610693575,0.6496469317116802
100128398,66.7683618665268,0.32897468309956795,0.25852585042967263,1.2725020826846083,0.2031947845706752,0.47787792038232235
100128420,19.85740922104477,-1.0013312597972468,0.5004641464134113,-2.000805186492004,0.04541338828174208,0.19664041518358233
100128505,0.34220949300108516,0.37604034510596557,2.145939506411527,0.1752334322484169,0.8608962156047885,0.9933949510484125
100128511,0.31013664237517186,-0.005275342472223871,1.6448686501947503,-0.0032071512042005767,0.997441067956794,0.999690891022857
100128531,12.053208480143441,-0.9617433659079331,0.5260829721235839,-1.828121070001115,0.06753138340855677,0.24903181480731193
100128553,4.566227466206526,-1.2720376535007478,0.6554133066880352,-1.9408175582041007,0.052280410519633606,0.2140703516710751
100128554,0.08489867098607508,-1.3546569365388537,3.5387290258026782,-0.3828088917408931,0.7018614681384339,0.9160181376741329
100128568,5.130679782904402,-0.3224715101613043,0.36953544232547175,-0.8726402754009305,0.3828591806917301,0.6827896878943907
100128569,515.7602199381178,0.14403986763986953,0.29955200898337303,0.480850948483756,0.6306224369305111,0.87293910832106
100128573,1.9875061672839631,-0.22969110366356016,0.5243813591680718,-0.4380230144488047,0.6613696002020479,0.8923966417505437
100128590,2.3755630110639836,-1.0124953053510126,0.6549311130577209,-1.5459569490047704,0.12211496536155703,0.3550703957514371
100128593,1.8612696794413157,-0.7017355225621797,0.9141801385990308,-0.7676118665601074,0.4427178103215539,0.736466431050156
100128627,6.56338051301482,0.5856163082150538,0.48436558613130953,1.2090378114854257,0.2266483191156714,0.5079747998152085
100128640,85.21565650122655,0.034210655731399926,0.30879544012206417,0.1107874381755014,0.9117849069101924,0.999690891022857
100128675,293.8802360845865,2.3682242952751476,0.645826730994925,3.6669654283692963,0.00024544596410562217,0.0060536049142665025
100128682,437.74666830349304,2.188356501088266,0.6506536362708948,3.3633201738953478,0.0007701099064028351,0.013493982758710436
100128714,0.29367989314240717,-0.4394346895456824,2.2910496660576976,-0.19180495999540487,0.8478949855894277,0.988950347086979
100128731,2982.255521373752,0.13487772920030125,0.1356861027376506,0.9940423262144072,0.3202022615758625,0.6187801840487046
100128750,54.39487307698417,0.4189509893686127,0.3879065450818148,1.0800307308046329,0.2801284957622875,0.5739394934452491
100128770,6.3771074415455,0.6728593613810396,0.6571543813447728,1.0238984635606154,0.3058832360135607,0.6030333807244301
100128782,282.9221369121055,-0.038513793783388595,0.2083856559424731,-0.1848197929420857,0.8533703827799943,0.9905894778727103
100128787,0.5773471776643305,-0.25065680866432993,1.9285228901670932,-0.12997346826545172,0.8965874178618295,0.999690891022857
100128788,23.44702537091988,0.3849015845381347,0.24896188206461808,1.5460261681273502,0.12209824811590489,0.3550703957514371
100128811,1.2326554484599281,0.16754412691723705,1.0575707300293138,0.1584235665378079,0.8741230448566468,0.9967090814191213
100128822,230.1008913822165,0.44811798510719886,0.17966739989762873,2.494153003619624,0.012625810732238422,0.08777038797790854
100128881,103.3948341678788,0.787746917196009,0.347825171239884,2.26477834938727,0.0235262846806254,0.13065700930453647
100128885,1.1480896875835824,-0.3220820154765652,0.8206929326436185,-0.3924513087240481,0.6947247815190356,0.9115780919784247
100128890,10.355600325828826,0.21811363342811838,0.47222800767573825,0.4618820355481521,0.6441659173144014,0.8822575435458143
100128893,16.751601803929496,-1.1241039996802125,0.4662731065521632,-2.410827439721652,0.015916376993683017,0.10164818848214863
100128927,316.5354850489208,-0.12039226260369502,0.18332968389445345,-0.6566981410004898,0.5113750300160074,0.7919099162419713
100128946,0.7443299597183782,-2.059269445549009,1.3933852355206504,-1.4778895262081235,0.1394373502024381,0.3844943267285358
100128977,0.008940413560324652,-0.06534503648943965,3.5791983206014475,-0.018256891805441808,0.9854339170848168,0.999690891022857
100128993,6.2093266704075925,0.6518288828408616,0.4276393515155544,1.524249067656611,0.12744650494490078,0.36360752177246713
100129027,6.159266260724489,2.868833004493206,0.9351636009095214,3.067733818663426,0.0021568864828386196,0.026975593886038665
100129034,2830.8985127987817,-0.4447817434841125,0.15623686906291423,-2.8468424012324878,0.004415521598277831,0.04364451393440319
100129046,7.2240855917359275,-1.7028696907599374,0.6087561725024547,-2.7972935104047276,0.005153269541645899,0.04821910173568795
100129055,0.6066561106153757,1.2769964448173532,1.2362887456843865,1.032927339405999,0.30163790343042907,0.5977698895111975
100129066,9.120340348447112,-1.1388701784024866,0.5733489882854765,-1.9863472364503958,0.04699478101607646,0.2007019687512652
100129075,146.3284690287451,0.24424620794083596,0.1925207246411633,1.2686748836837336,0.20455704401834807,0.4799163823118258
100129083,0.12791015924948632,-0.6421101354539748,3.548332628250018,-0.18096108869326982,0.8563981184342551,0.9920762344830735
100129128,0.01721007378100097,-0.030157562178169606,3.578728491452479,-0.008426893029241713,0.9932763917332595,0.999690891022857
100129138,2.96282748360343,0.9368937862400096,0.8783588526612517,1.0666412519227293,0.28613386503848115,0.5807451958280969
100129148,2.6274398521975217,0.1977266409091996,0.5525422393024103,0.3578489151505075,0.7204563822128298,0.9272280756144897
100129175,0.7367717220974596,-1.2912772314377252,2.2286148495839226,-0.5794079814548502,0.562313919883803,0.8290041068752225
100129195,334.8359376518351,0.2913360392118638,0.17347911983074038,1.679372361907956,0.09307949623944649,0.3024981192533031
100129196,47.85402562651436,-0.4520168959019962,0.19629601878439507,-2.302730838359367,0.021293991967562934,0.12323473584990433
100129213,0.045886375902243585,-0.08523302530911199,3.5719818767636378,-0.02386155032408412,0.9809630439400495,0.999690891022857
100129216,5.054116293725241,0.1997157727617003,0.4020459243130178,0.49674865651966954,0.6193663059144874,0.8657447108484738
100129250,66.49045357508463,0.09544913092573519,0.2139618957511418,0.44610340822906003,0.6555225510028815,0.8892333839414356
100129269,12.388575392204558,-0.4847454423609687,0.3208747823452405,-1.510699715378113,0.1308649749760547,0.36922260710441523
100129271,30.107597249958708,6.751365187038557,2.194175064638771,3.0769491896263252,0.002091309453259179,0.026567512088079028
100129316,5.340119606665814,-0.518833934681999,0.48105924455993193,-1.0785239875321864,0.280799982779221,0.5746242279030016
100129345,0.07147813131702904,-0.6222221466343043,3.5534675403339904,-0.1751028086148837,0.8609988514123201,0.9933949510484125
100129354,7.879661280087549,0.3179651975285743,0.4193425847232477,0.7582468585641519,0.44830321397042416,0.7423011051896646
100129361,1299.458998592567,0.10313892052967302,0.10849528281880656,0.9506304592239371,0.34179200080181693,0.6423972533739513
100129385,1.0531459049662835,-1.067999342202892,0.8200292702357022,-1.302391732792557,0.1927825072515249,0.46392249234525085
100129387,271.7710746164508,0.2364085438559237,0.2078465372714879,1.1374187271021419,0.2553632822489137,0.543042340398362
100129396,7.203552740046062,0.5371819860681102,0.5480857396479,0.9801057520912795,0.32703392012082955,0.6252491036004154
100129405,194.33248404325482,0.3848837710582546,0.19258584494178813,1.9985049844893394,0.0456619400888856,0.197215415188892
100129424,15.753648800975375,0.13610844086368296,0.29677253754111443,0.45862882728772264,0.6465007317921929,0.8835430215804941
100129460,220.26962320740637,0.1250874176278821,0.12753340771379595,0.9808207893934504,0.32668112438193553,0.624758962335818
100129464,4.4525703728613,0.281058753733567,0.7519672976699892,0.37376459668451345,0.7085794613102684,0.9203388405524177
100129480,14.000994210105201,0.9645750296284841,0.39420257915264284,2.4469018739093076,0.014409006201847858,0.09523445817920811
100129482,868.114690203612,0.34953894392558715,0.18703224669238738,1.8688699414517282,0.06164091116707756,0.23615379912951917
100129518,15.889701919844834,0.007195032914739268,0.32187636641884226,0.022353405423300686,0.9821660481396071,0.999690891022857
100129520,3.65678291063839,-0.009859255331470923,1.2249988001214183,-0.008048379582489143,0.9935783915198538,0.999690891022857
100129534,42.72077824604012,-0.2657454218436657,0.22093951321306168,-1.2027971727601106,0.2290548191463816,0.5108353775505045
100129543,19.541221288366042,0.9080467763954576,0.5260980032728686,1.7260030844946688,0.08434685782720365,0.28437236227497315
100129550,456.2873800988594,-0.28525669951970334,0.21562961289987218,-1.322901319922893,0.18586819633506835,0.4544656901227062
100129583,28.66154526279022,0.23875830595523287,0.38756427743219213,0.6160482785903966,0.5378626565232315,0.8114837954139326
100129597,20.508259776133677,0.47483553695681185,0.587670795804987,0.8079958036818653,0.41909299783428755,0.7171499432924207
100129617,2.992667799163737,-0.3458257633752265,0.43674153280020406,-0.7918316381726656,0.4284588519312751,0.7259969897156974
100129620,0.14527008582163697,-1.2240994939408867,3.4383560456971054,-0.3560130125188091,0.7218308202210628,0.9281879358021423
100129636,0.14886713661601683,-0.5916207486503019,1.9166440116074681,-0.3086753435000775,0.7575685015426491,0.9481593112661953
100129654,3.2115190037390113,1.658348487154791,1.0627768651290903,1.5603919708520937,0.11866728107489749,0.3494539211869206
100129662,9.127469603147645,-0.3140262345001109,0.6369181960625193,-0.4930401367733673,0.6219842276951627,0.8674332016241083
100129716,22.98398617973196,-0.15605417837876825,0.2862645872103024,-0.5451396552383341,0.585657470877138,0.8457969265119232
100129722,8.480295217728646,-0.22309036888498218,0.4378299667053819,-0.5095365458050086,0.6103761886395953,0.8608077328433859
100129726,21.880009421447046,0.16114338991025098,0.3100783287598485,0.519686075949714,0.6032823933120501,0.8563965162847895
100129792,76.12993252848212,-1.0072668388187425,0.33844202513753724,-2.976187246277722,0.002918566031053497,0.032946177602330706
100129794,47.71377591904996,0.4593583825936894,0.47410121011987877,0.9689036281462736,0.33259327507927616,0.6316313200987527
100129827,2.9813576485378754,0.17931683075810861,0.5674365193595303,0.3160121434561611,0.7519932909531202,0.9448656837822491
100129842,409.8210053248805,-0.09952521350930321,0.25680014329198275,-0.38755902638318496,0.6983423956090632,0.9138950120957866
100129845,8.138855804525875,0.32496856633055005,0.45211535752194093,0.7187735628174929,0.47228044933108815,0.7595169468330628
100129858,44.05454149620503,0.15592022014887716,0.2661553025277433,0.585824211158162,0.5579936519242723,0.8265177015003288
100129917,83.77150843042033,0.3781325858069878,0.23551851689727682,1.6055322986426293,0.10837671106759492,0.330855880697391
100129924,5.130270839380778,0.4778615524090501,0.43632169073272115,1.0952046679287717,0.2734269811301717,0.5650705214212041
100129931,6.279101874769129,0.06686324153011727,0.34687027005525195,0.1927615229736086,0.8471457385032378,0.9888161407042644
100129935,0.03526237035402551,0.040217386444368584,3.577821686174585,0.011240746457481817,0.9910313708210048,0.999690891022857
100129961,48.52736471991335,-0.07468523913970743,0.19838629004674105,-0.3764637118931511,0.7065721882972946,0.9190395690085694
100129973,8.311820954187072,-0.8492877356962385,0.4160831537353596,-2.04114905415375,0.041236013791935554,0.18492874815605917
10013,1925.8039104421357,-0.2918376797730615,0.11919147588485036,-2.4484777758352694,0.014346128005529686,0.09498151027075688
100130000,4.950394375151611,0.01767192110608327,0.4664519237355769,0.037885836046205615,0.9697787061399009,0.999690891022857
100130015,35.96982275817576,-0.05533973483383661,0.2854572728011258,-0.19386346086333925,0.8462827948772851,0.9885814295940963
100130017,0.03995058169705319,0.0402173864443705,3.5778216861745835,0.011240746457482355,0.9910313708210043,0.999690891022857
100130075,1.3809803836815426,0.37066008566722686,0.9891449532066134,0.37472777317987593,0.7078629348458666,0.919785760103623
100130086,0.09061550443096546,0.21615475800072073,3.5757347782066424,0.06045044484790619,0.951796882905737,0.999690891022857
100130093,26.20801725230572,-0.07485354819480113,0.2586257641968813,-0.28942804065653005,0.7722538394349081,0.9558665451015119
100130100,21.547027666952165,-0.7598993232476055,0.6548065356855005,-1.1604944084012325,0.24584756901327764,0.5331934997163961
100130148,0.42435470611326104,-1.1543458304762575,1.259789645911335,-0.9163004587493662,0.3595093274753951,0.6600436471780974
100130155,0.13062491603464849,0.3370166664261229,3.567353521578494,0.09447246099595946,0.9247338575278787,0.999690891022857
100130197,2.813153018392169,0.22450281382726228,0.5167243383284482,0.4344730781474442,0.6639449405601854,0.8937068520436967
100130231,241.7251882770948,-1.6461176512953402,0.44817605732082366,-3.6729263520585134,0.00023978860939074582,0.0059495389785808464
100130238,1.329405070324621,1.213218080749598,1.0213113378820997,1.187902293599772,0.23487190598206287,0.5179670391009388
100130264,0.24346402814582196,-0.7138971961036459,2.2825748208701477,-0.31275960357413335,0.7544633083766793,0.9465062632157918
100130274,0.08927962401160201,0.2513453730388403,3.109089848440678,0.0808421066264454,0.935567521391084,0.999690891022857
100130275,174.1917975163401,0.4652060461149819,0.40607715592893817,1.1456099889460194,0.2519565622981844,0.5399067859986277
100130298,17.205273053383642,-1.3957325033895183,0.4938120386249485,-2.8264448701494307,0.004706784525270084,0.04556200335038541
100130301,7.690236491533178,0.43523827143276095,0.5582702464342661,0.7796193227431981,0.43561497889857803,0.7310945093892461
100130302,0.796893713301561,-1.5387395546080522,1.0195316305415547,-1.5092612220286925,0.1312320402937147,0.36955209515895654
100130311,26.65678817013075,0.14491652213679354,0.32511510175615377,0.4457391285548013,0.655785696648,0.8893833050885701
